normalized_sine;AVX. tscheb. sines on norm. doubles;32;576;256;56.4480;10.2041;26.8111
normalized_sine;AVX. tscheb. sines on norm. doubles;64;1152;512;101.1760;11.3861;26.4192
normalized_sine;AVX. tscheb. sines on norm. doubles;128;2304;1024;195.9680;11.7570;26.8886
normalized_sine;AVX. tscheb. sines on norm. doubles;256;4608;2048;381.7200;12.0717;28.2353
normalized_sine;AVX. tscheb. sines on norm. doubles;512;9216;4096;779.4640;11.8235;30.2275
normalized_sine;AVX. tscheb. sines on norm. doubles;1024;18432;8192;1522.6880;12.1049;32.1689
normalized_sine;AVX. tscheb. sines on norm. doubles;2048;36864;16384;3098.1520;11.8987;40.1674
normalized_sine;AVX. tscheb. sines on norm. doubles;4096;73728;32768;6853.6880;10.7574;51.3956
normalized_sine;AVX. tscheb. sines on norm. doubles;8192;147456;65536;12271.3440;12.0163;45.5155
normalized_sine;AVX. tscheb. sines on norm. doubles;16384;294912;131072;25143.4720;11.7292;44.8246
normalized_sine;AVX. tscheb. sines on norm. doubles;32768;589824;262144;51778.6080;11.3913;43.0178
normalized_sine;AVX. tscheb. sines on norm. doubles;65536;1179648;524288;103817.2240;11.3627;42.7925
normalized_sine;read_sine;32;1;256;344.4080;0.0029;4.3943
normalized_sine;read_sine;64;1;512;790.3520;0.0013;3.3820
normalized_sine;read_sine;128;1;1024;1415.7600;0.0007;3.7219
normalized_sine;read_sine;256;1;2048;2906.4480;0.0003;3.7083
normalized_sine;read_sine;512;1;4096;6070.3120;0.0002;3.8814
normalized_sine;read_sine;1024;1;8192;14383.9440;0.0001;3.4054
normalized_sine;read_sine;2048;1;16384;41692.4240;0.0000;2.9848
normalized_sine;read_sine;4096;1;32768;100014.1840;0.0000;3.5220
normalized_sine;read_sine;8192;1;65536;207815.2240;0.0000;2.6877
normalized_sine;read_sine;16384;1;131072;403334.9920;0.0000;2.7943
normalized_sine;read_sine;32768;1;262144;963879.9680;0.0000;2.3109
normalized_sine;read_sine;65536;1;524288;2446774.4320;0.0000;1.8157
normalized_sine;read_sine_vec;32;1;256;140.2320;0.0071;10.7923
normalized_sine;read_sine_vec;64;1;512;346.7840;0.0029;7.7079
normalized_sine;read_sine_vec;128;1;1024;630.9200;0.0016;8.3518
normalized_sine;read_sine_vec;256;1;2048;1105.0960;0.0009;9.7530
normalized_sine;read_sine_vec;512;1;4096;2349.0080;0.0004;10.0303
normalized_sine;read_sine_vec;1024;1;8192;5609.3040;0.0002;8.7325
normalized_sine;read_sine_vec;2048;1;16384;46778.7520;0.0000;2.6603
normalized_sine;read_sine_vec;4096;1;32768;119720.4320;0.0000;2.9423
normalized_sine;read_sine_vec;8192;1;65536;233566.8000;0.0000;2.3913
normalized_sine;read_sine_vec;16384;1;131072;467025.0640;0.0000;2.4132
normalized_sine;read_sine_vec;32768;1;262144;1037578.0040;0.0000;2.1467
normalized_sine;read_sine_vec;65536;1;524288;2209394.4480;0.0000;2.0108
normalized_sine;Cmath sines;;207480;87360;743754.3177;0.2790;1.0000
normalized_sine;Tscheb. sines on norm. floats;;196560;87360;124576.1147;1.5778;5.9703
normalized_sine;Tscheb. sines on norm. doubles;;196560;87360;105433.3257;1.8643;7.0543
normalized_sine;Vect. tscheb. sines on norm. doubles;;196560;87360;19346.9427;10.1597;38.4430
normalized_sine;Unrld. tscheb. sines on norm. doubles;;196560;87360;19194.7013;10.2403;38.7479
normalized_sine;AVX. tscheb. sines on norm. doubles;;196560;87360;17166.6627;11.4501;43.3255
normalized_sine;read_sine;;1;87360;349118.5373;0.0000;2.1304
normalized_sine;read_sine_vec;;1;87360;343687.0703;0.0000;2.1640
