observe_update Scale Features;observe_update_base;10;165539;304296;402876.9329;0.4109;1.0000
observe_update Scale Features;observe_update_base;20;189653;366984;748401.7200;0.2534;1.0000
observe_update Scale Features;observe_update_base;40;383019;741256;1627879.3081;0.2353;1.0000
observe_update Scale Features;observe_update_base;80;831527;1607592;3828970.5113;0.2172;1.0000
observe_update Scale Features;observe_update_base;160;1860133;3596744;8631164.4400;0.2155;1.0000
observe_update Scale Features;observe_update_base;320;4137807;7934152;18306327.5267;0.2260;1.0000
observe_update Scale Features;observe_update_base;640;8534923;16240424;36110361.9000;0.2364;1.0000
observe_update Scale Features;observe_update_base;1280;16681317;31768072;71750401.9800;0.2325;1.0000
observe_update Scale Features;observe_update_base;2560;32526505;61702568;134610610.5933;0.2416;1.0000
observe_update Scale Features;observe_update_simplified;10;97239;69096;101688.3216;0.9562;3.9619
observe_update Scale Features;observe_update_simplified;20;118953;160584;195915.5677;0.6072;3.8200
observe_update Scale Features;observe_update_simplified;40;240719;330856;415498.2913;0.5794;3.9179
observe_update Scale Features;observe_update_simplified;80;522427;717992;974536.9621;0.5361;3.9290
observe_update Scale Features;observe_update_simplified;160;1169433;1615944;2205845.5660;0.5302;3.9129
observe_update Scale Features;observe_update_simplified;320;2574707;3309352;4731044.4629;0.5442;3.8694
observe_update Scale Features;observe_update_simplified;640;5260223;6283624;9465598.6780;0.5557;3.8149
observe_update Scale Features;observe_update_simplified;1280;10292217;12403272;18754793.7133;0.5488;3.8257
observe_update Scale Features;observe_update_simplified;2560;19970605;23132168;36474989.1800;0.5475;3.6905
observe_update Scale Features;observe_update_unrolled4x;10;97239;69096;105860.0894;0.9186;3.8057
observe_update Scale Features;observe_update_unrolled4x;20;118953;160584;205919.7770;0.5777;3.6344
observe_update Scale Features;observe_update_unrolled4x;40;240719;330856;437319.4665;0.5504;3.7224
observe_update Scale Features;observe_update_unrolled4x;80;522427;717992;998984.1215;0.5230;3.8329
observe_update Scale Features;observe_update_unrolled4x;160;1169433;1615944;2383009.8248;0.4907;3.6220
observe_update Scale Features;observe_update_unrolled4x;320;2574707;3309352;4964300.7442;0.5186;3.6876
observe_update Scale Features;observe_update_unrolled4x;640;5260223;6283624;9784713.3280;0.5376;3.6905
observe_update Scale Features;observe_update_unrolled4x;1280;10292217;12403272;19542162.1533;0.5267;3.6716
observe_update Scale Features;observe_update_unrolled4x;2560;19970605;23132168;38173320.7667;0.5232;3.5263
observe_update Scale Features;observe_update_unrolled4x_plain;10;97239;69096;160194.4917;0.6070;2.5149
observe_update Scale Features;observe_update_unrolled4x_plain;20;118953;160584;305997.5191;0.3887;2.4458
observe_update Scale Features;observe_update_unrolled4x_plain;40;240719;330856;650077.5064;0.3703;2.5041
observe_update Scale Features;observe_update_unrolled4x_plain;80;522427;717992;1494998.6845;0.3494;2.5612
observe_update Scale Features;observe_update_unrolled4x_plain;160;1169433;1615944;3547443.5093;0.3297;2.4331
observe_update Scale Features;observe_update_unrolled4x_plain;320;2574707;3309352;7499487.8123;0.3433;2.4410
observe_update Scale Features;observe_update_unrolled4x_plain;640;5260223;6283624;14599716.4233;0.3603;2.4734
observe_update Scale Features;observe_update_unrolled4x_plain;1280;10292217;12403272;29450108.3200;0.3495;2.4363
observe_update Scale Features;observe_update_unrolled4x_plain;2560;19970605;23132168;57765259.6867;0.3457;2.3303
observe_update Scale Features;observe_update_simpleavx;10;97239;69096;77044.7356;1.2621;5.2291
observe_update Scale Features;observe_update_simpleavx;20;118953;160584;144010.6471;0.8260;5.1968
observe_update Scale Features;observe_update_simpleavx;40;240719;330856;307404.6690;0.7831;5.2956
observe_update Scale Features;observe_update_simpleavx;80;522427;717992;693629.6408;0.7532;5.5202
observe_update Scale Features;observe_update_simpleavx;160;1169433;1615944;1621693.1089;0.7211;5.3223
observe_update Scale Features;observe_update_simpleavx;320;2574707;3309352;3438551.1207;0.7488;5.3238
observe_update Scale Features;observe_update_simpleavx;640;5260223;6283624;6825563.8200;0.7707;5.2905
observe_update Scale Features;observe_update_simpleavx;1280;10292217;12403272;13870091.5600;0.7420;5.1730
observe_update Scale Features;observe_update_simpleavx;2560;19970605;23132168;27182395.6000;0.7347;4.9521
observe_update Scale Features;observe_update_fast_KF_comp_not_unrolled;10;97239;69096;74868.6962;1.2988;5.3811
observe_update Scale Features;observe_update_fast_KF_comp_not_unrolled;20;118953;160584;140347.1667;0.8476;5.3325
observe_update Scale Features;observe_update_fast_KF_comp_not_unrolled;40;240719;330856;298248.9485;0.8071;5.4581
